hotel_id,name,date,allotment_total,allotment_sold,available,price_per_night,recommendation,suggested_price_eur,potential_revenue_eur
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1508.0,SAME PRICE,1508.0,12064.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2881.0,SAME PRICE,2881.0,23048.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2064.0,SAME PRICE,2064.0,16512.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1960.0,SAME PRICE,1960.0,15680.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2662.0,SAME PRICE,2662.0,21296.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1315.0,SAME PRICE,1315.0,10520.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2437.0,SAME PRICE,2437.0,19496.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1658.0,SAME PRICE,1658.0,13264.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1720.0,SAME PRICE,1720.0,13760.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2390.0,SAME PRICE,2390.0,19120.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1475.0,SAME PRICE,1475.0,11800.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2187.0,SAME PRICE,2187.0,17496.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2257.0,SAME PRICE,2257.0,18056.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2554.0,SAME PRICE,2554.0,20432.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2288.0,SAME PRICE,2288.0,18304.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2470.0,SAME PRICE,2470.0,19760.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2733.0,SAME PRICE,2733.0,21864.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2426.0,SAME PRICE,2426.0,19408.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1570.0,SAME PRICE,1570.0,12560.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1966.0,SAME PRICE,1966.0,15728.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2415.0,SAME PRICE,2415.0,19320.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1613.0,SAME PRICE,1613.0,12904.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2817.0,SAME PRICE,2817.0,22536.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2507.0,SAME PRICE,2507.0,20056.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1392.0,SAME PRICE,1392.0,11136.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1555.0,SAME PRICE,1555.0,12440.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1280.0,SAME PRICE,1280.0,10240.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1582.0,SAME PRICE,1582.0,12656.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1278.0,SAME PRICE,1278.0,10224.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1604.0,SAME PRICE,1604.0,12832.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2209.0,SAME PRICE,2209.0,17672.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1538.0,SAME PRICE,1538.0,12304.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2066.0,SAME PRICE,2066.0,16528.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2616.0,SAME PRICE,2616.0,20928.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1421.0,SAME PRICE,1421.0,11368.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1301.0,SAME PRICE,1301.0,10408.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1747.0,SAME PRICE,1747.0,13976.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1938.0,SAME PRICE,1938.0,15504.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1883.0,SAME PRICE,1883.0,15064.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2408.0,SAME PRICE,2408.0,19264.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1327.0,SAME PRICE,1327.0,10616.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1341.0,SAME PRICE,1341.0,10728.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1523.0,SAME PRICE,1523.0,12184.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1823.0,SAME PRICE,1823.0,14584.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1410.0,SAME PRICE,1410.0,11280.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,1750.0,SAME PRICE,1750.0,14000.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2944.0,SAME PRICE,2944.0,23552.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2277.0,SAME PRICE,2277.0,18216.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2672.0,SAME PRICE,2672.0,21376.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2840.0,SAME PRICE,2840.0,22720.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2047.0,SAME PRICE,2047.0,16376.0
fc55b3c4,Burj Al Arab Jumeirah,2026-01-24,38,30,8,2528.0,SAME PRICE,2528.0,20224.0
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,740.0,SPECIAL OFFER -15%,629.0,11322.0
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,819.0,SPECIAL OFFER -15%,696.15,12530.7
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,667.0,SPECIAL OFFER -15%,566.95,10205.1
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,452.0,SPECIAL OFFER -15%,384.2,6915.6
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,849.0,SPECIAL OFFER -15%,721.65,12989.7
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,488.0,SPECIAL OFFER -15%,414.8,7466.4
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,647.0,SPECIAL OFFER -15%,549.95,9899.1
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,713.0,SPECIAL OFFER -15%,606.05,10908.9
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,639.0,SPECIAL OFFER -15%,543.15,9776.7
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,515.0,SPECIAL OFFER -15%,437.75,7879.5
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,470.0,SPECIAL OFFER -15%,399.5,7191.0
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,508.0,SPECIAL OFFER -15%,431.8,7772.4
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,866.0,SPECIAL OFFER -15%,736.1,13249.8
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,589.0,SPECIAL OFFER -15%,500.65,9011.7
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,561.0,SPECIAL OFFER -15%,476.85,8583.3
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,504.0,SPECIAL OFFER -15%,428.4,7711.2
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,522.0,SPECIAL OFFER -15%,443.7,7986.6
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,492.0,SPECIAL OFFER -15%,418.2,7527.6
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,404.0,SPECIAL OFFER -15%,343.4,6181.2
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,873.0,SPECIAL OFFER -15%,742.05,13356.9
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,550.0,SPECIAL OFFER -15%,467.5,8415.0
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,564.0,SPECIAL OFFER -15%,479.4,8629.2
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,408.0,SPECIAL OFFER -15%,346.8,6242.4
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,849.0,SPECIAL OFFER -15%,721.65,12989.7
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,458.0,SPECIAL OFFER -15%,389.3,7007.4
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,562.0,SPECIAL OFFER -15%,477.7,8598.6
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,807.0,SPECIAL OFFER -15%,685.95,12347.1
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,531.0,SPECIAL OFFER -15%,451.35,8124.3
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,615.0,SPECIAL OFFER -15%,522.75,9409.5
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,793.0,SPECIAL OFFER -15%,674.05,12132.9
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,802.0,SPECIAL OFFER -15%,681.7,12270.6
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,500.0,SPECIAL OFFER -15%,425.0,7650.0
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,655.0,SPECIAL OFFER -15%,556.75,10021.5
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,493.0,SPECIAL OFFER -15%,419.05,7542.9
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,613.0,SPECIAL OFFER -15%,521.05,9378.9
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,717.0,SPECIAL OFFER -15%,609.45,10970.1
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,651.0,SPECIAL OFFER -15%,553.35,9960.3
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,799.0,SPECIAL OFFER -15%,679.15,12224.7
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,423.0,SPECIAL OFFER -15%,359.55,6471.9
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,683.0,SPECIAL OFFER -15%,580.55,10449.9
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,676.0,SPECIAL OFFER -15%,574.6,10342.8
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,579.0,SPECIAL OFFER -15%,492.15,8858.7
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,819.0,SPECIAL OFFER -15%,696.15,12530.7
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,874.0,SPECIAL OFFER -15%,742.9,13372.2
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,842.0,SPECIAL OFFER -15%,715.7,12882.6
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,770.0,SPECIAL OFFER -15%,654.5,11781.0
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,453.0,SPECIAL OFFER -15%,385.05,6930.9
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,858.0,SPECIAL OFFER -15%,729.3,13127.4
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,551.0,SPECIAL OFFER -15%,468.35,8430.3
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,780.0,SPECIAL OFFER -15%,663.0,11934.0
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,557.0,SPECIAL OFFER -15%,473.45,8522.1
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,473.0,SPECIAL OFFER -15%,402.05,7236.9
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,883.0,SPECIAL OFFER -15%,750.55,13509.9
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,402.0,SPECIAL OFFER -15%,341.7,6150.6
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,558.0,SPECIAL OFFER -15%,474.3,8537.4
86a8b017,Hotel Cap Rocat,2026-01-24,25,7,18,709.0,SPECIAL OFFER -15%,602.65,10847.7
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,246.0,SAME PRICE,246.0,2214.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,155.0,SAME PRICE,155.0,1395.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,247.0,SAME PRICE,247.0,2223.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,163.0,SAME PRICE,163.0,1467.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,186.0,SAME PRICE,186.0,1674.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,143.0,SAME PRICE,143.0,1287.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,204.0,SAME PRICE,204.0,1836.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,131.0,SAME PRICE,131.0,1179.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,223.0,SAME PRICE,223.0,2007.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,165.0,SAME PRICE,165.0,1485.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,138.0,SAME PRICE,138.0,1242.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,159.0,SAME PRICE,159.0,1431.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,216.0,SAME PRICE,216.0,1944.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,156.0,SAME PRICE,156.0,1404.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,235.0,SAME PRICE,235.0,2115.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,199.0,SAME PRICE,199.0,1791.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,205.0,SAME PRICE,205.0,1845.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,182.0,SAME PRICE,182.0,1638.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,187.0,SAME PRICE,187.0,1683.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,171.0,SAME PRICE,171.0,1539.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,137.0,SAME PRICE,137.0,1233.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,125.0,SAME PRICE,125.0,1125.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,126.0,SAME PRICE,126.0,1134.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,165.0,SAME PRICE,165.0,1485.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,166.0,SAME PRICE,166.0,1494.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,152.0,SAME PRICE,152.0,1368.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,247.0,SAME PRICE,247.0,2223.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,222.0,SAME PRICE,222.0,1998.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,155.0,SAME PRICE,155.0,1395.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,137.0,SAME PRICE,137.0,1233.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,132.0,SAME PRICE,132.0,1188.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,141.0,SAME PRICE,141.0,1269.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,217.0,SAME PRICE,217.0,1953.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,174.0,SAME PRICE,174.0,1566.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,170.0,SAME PRICE,170.0,1530.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,214.0,SAME PRICE,214.0,1926.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,165.0,SAME PRICE,165.0,1485.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,221.0,SAME PRICE,221.0,1989.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,219.0,SAME PRICE,219.0,1971.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,239.0,SAME PRICE,239.0,2151.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,214.0,SAME PRICE,214.0,1926.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,161.0,SAME PRICE,161.0,1449.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,179.0,SAME PRICE,179.0,1611.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,136.0,SAME PRICE,136.0,1224.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,205.0,SAME PRICE,205.0,1845.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,177.0,SAME PRICE,177.0,1593.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,120.0,SAME PRICE,120.0,1080.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,151.0,SAME PRICE,151.0,1359.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,168.0,SAME PRICE,168.0,1512.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,211.0,SAME PRICE,211.0,1899.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,185.0,SAME PRICE,185.0,1665.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,164.0,SAME PRICE,164.0,1476.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,234.0,SAME PRICE,234.0,2106.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,238.0,SAME PRICE,238.0,2142.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,218.0,SAME PRICE,218.0,1962.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,149.0,SAME PRICE,149.0,1341.0
3aaf0cc6,Hotel Centro,2026-01-24,38,29,9,168.0,SAME PRICE,168.0,1512.0
4c9692b3,Hotel Mar,2026-01-24,38,3,35,228.0,SPECIAL OFFER -15%,193.8,6783.0
4c9692b3,Hotel Mar,2026-01-24,38,3,35,233.0,SPECIAL OFFER -15%,198.05,6931.75
4c9692b3,Hotel Mar,2026-01-24,38,3,35,204.0,SPECIAL OFFER -15%,173.4,6069.0
4c9692b3,Hotel Mar,2026-01-24,38,3,35,272.0,SPECIAL OFFER -15%,231.2,8092.0
4c9692b3,Hotel Mar,2026-01-24,38,3,35,266.0,SPECIAL OFFER -15%,226.1,7913.5
4c9692b3,Hotel Mar,2026-01-24,38,3,35,248.0,SPECIAL OFFER -15%,210.8,7378.0
4c9692b3,Hotel Mar,2026-01-24,38,3,35,215.0,SPECIAL OFFER -15%,182.75,6396.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,193.0,SPECIAL OFFER -15%,164.05,5741.75
4c9692b3,Hotel Mar,2026-01-24,38,3,35,244.0,SPECIAL OFFER -15%,207.4,7259.0
4c9692b3,Hotel Mar,2026-01-24,38,3,35,183.0,SPECIAL OFFER -15%,155.55,5444.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,149.0,SPECIAL OFFER -15%,126.65,4432.75
4c9692b3,Hotel Mar,2026-01-24,38,3,35,255.0,SPECIAL OFFER -15%,216.75,7586.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,229.0,SPECIAL OFFER -15%,194.65,6812.75
4c9692b3,Hotel Mar,2026-01-24,38,3,35,182.0,SPECIAL OFFER -15%,154.7,5414.5
4c9692b3,Hotel Mar,2026-01-24,38,3,35,274.0,SPECIAL OFFER -15%,232.9,8151.5
4c9692b3,Hotel Mar,2026-01-24,38,3,35,218.0,SPECIAL OFFER -15%,185.3,6485.5
4c9692b3,Hotel Mar,2026-01-24,38,3,35,203.0,SPECIAL OFFER -15%,172.55,6039.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,223.0,SPECIAL OFFER -15%,189.55,6634.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,178.0,SPECIAL OFFER -15%,151.3,5295.5
4c9692b3,Hotel Mar,2026-01-24,38,3,35,239.0,SPECIAL OFFER -15%,203.15,7110.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,156.0,SPECIAL OFFER -15%,132.6,4641.0
4c9692b3,Hotel Mar,2026-01-24,38,3,35,175.0,SPECIAL OFFER -15%,148.75,5206.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,272.0,SPECIAL OFFER -15%,231.2,8092.0
4c9692b3,Hotel Mar,2026-01-24,38,3,35,222.0,SPECIAL OFFER -15%,188.7,6604.5
4c9692b3,Hotel Mar,2026-01-24,38,3,35,247.0,SPECIAL OFFER -15%,209.95,7348.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,155.0,SPECIAL OFFER -15%,131.75,4611.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,232.0,SPECIAL OFFER -15%,197.2,6902.0
4c9692b3,Hotel Mar,2026-01-24,38,3,35,175.0,SPECIAL OFFER -15%,148.75,5206.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,245.0,SPECIAL OFFER -15%,208.25,7288.75
4c9692b3,Hotel Mar,2026-01-24,38,3,35,257.0,SPECIAL OFFER -15%,218.45,7645.75
4c9692b3,Hotel Mar,2026-01-24,38,3,35,160.0,SPECIAL OFFER -15%,136.0,4760.0
4c9692b3,Hotel Mar,2026-01-24,38,3,35,183.0,SPECIAL OFFER -15%,155.55,5444.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,239.0,SPECIAL OFFER -15%,203.15,7110.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,233.0,SPECIAL OFFER -15%,198.05,6931.75
4c9692b3,Hotel Mar,2026-01-24,38,3,35,199.0,SPECIAL OFFER -15%,169.15,5920.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,154.0,SPECIAL OFFER -15%,130.9,4581.5
4c9692b3,Hotel Mar,2026-01-24,38,3,35,241.0,SPECIAL OFFER -15%,204.85,7169.75
4c9692b3,Hotel Mar,2026-01-24,38,3,35,213.0,SPECIAL OFFER -15%,181.05,6336.75
4c9692b3,Hotel Mar,2026-01-24,38,3,35,195.0,SPECIAL OFFER -15%,165.75,5801.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,202.0,SPECIAL OFFER -15%,171.7,6009.5
4c9692b3,Hotel Mar,2026-01-24,38,3,35,253.0,SPECIAL OFFER -15%,215.05,7526.75
4c9692b3,Hotel Mar,2026-01-24,38,3,35,218.0,SPECIAL OFFER -15%,185.3,6485.5
4c9692b3,Hotel Mar,2026-01-24,38,3,35,251.0,SPECIAL OFFER -15%,213.35,7467.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,212.0,SPECIAL OFFER -15%,180.2,6307.0
4c9692b3,Hotel Mar,2026-01-24,38,3,35,223.0,SPECIAL OFFER -15%,189.55,6634.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,240.0,SPECIAL OFFER -15%,204.0,7140.0
4c9692b3,Hotel Mar,2026-01-24,38,3,35,197.0,SPECIAL OFFER -15%,167.45,5860.75
4c9692b3,Hotel Mar,2026-01-24,38,3,35,177.0,SPECIAL OFFER -15%,150.45,5265.75
4c9692b3,Hotel Mar,2026-01-24,38,3,35,262.0,SPECIAL OFFER -15%,222.7,7794.5
4c9692b3,Hotel Mar,2026-01-24,38,3,35,227.0,SPECIAL OFFER -15%,192.95,6753.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,181.0,SPECIAL OFFER -15%,153.85,5384.75
4c9692b3,Hotel Mar,2026-01-24,38,3,35,238.0,SPECIAL OFFER -15%,202.3,7080.5
4c9692b3,Hotel Mar,2026-01-24,38,3,35,183.0,SPECIAL OFFER -15%,155.55,5444.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,235.0,SPECIAL OFFER -15%,199.75,6991.25
4c9692b3,Hotel Mar,2026-01-24,38,3,35,248.0,SPECIAL OFFER -15%,210.8,7378.0
4c9692b3,Hotel Mar,2026-01-24,38,3,35,232.0,SPECIAL OFFER -15%,197.2,6902.0
4c9692b3,Hotel Mar,2026-01-24,38,3,35,216.0,SPECIAL OFFER -15%,183.6,6426.0
4c9692b3,Hotel Mar,2026-01-24,38,3,35,267.0,SPECIAL OFFER -15%,226.95,7943.25
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,834.0,SAME PRICE,834.0,5838.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,1165.0,SAME PRICE,1165.0,8155.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,1307.0,SAME PRICE,1307.0,9149.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,1278.0,SAME PRICE,1278.0,8946.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,825.0,SAME PRICE,825.0,5775.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,1208.0,SAME PRICE,1208.0,8456.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,726.0,SAME PRICE,726.0,5082.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,1233.0,SAME PRICE,1233.0,8631.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,1439.0,SAME PRICE,1439.0,10073.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,694.0,SAME PRICE,694.0,4858.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,715.0,SAME PRICE,715.0,5005.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,820.0,SAME PRICE,820.0,5740.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,858.0,SAME PRICE,858.0,6006.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,1436.0,SAME PRICE,1436.0,10052.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,1311.0,SAME PRICE,1311.0,9177.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,709.0,SAME PRICE,709.0,4963.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,1352.0,SAME PRICE,1352.0,9464.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,1068.0,SAME PRICE,1068.0,7476.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,1091.0,SAME PRICE,1091.0,7637.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,1291.0,SAME PRICE,1291.0,9037.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,1469.0,SAME PRICE,1469.0,10283.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,816.0,SAME PRICE,816.0,5712.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,932.0,SAME PRICE,932.0,6524.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,760.0,SAME PRICE,760.0,5320.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,855.0,SAME PRICE,855.0,5985.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,963.0,SAME PRICE,963.0,6741.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,766.0,SAME PRICE,766.0,5362.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,1355.0,SAME PRICE,1355.0,9485.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,786.0,SAME PRICE,786.0,5502.0
1ad4f8c1,Le Meurice,2026-01-24,29,22,7,1436.0,SAME PRICE,1436.0,10052.0
